ETL,ETL-2,Perovskite_deposition_procedure,Perovskite_deposition_method,Antisolvent,Precursor_solution,HTL,HTL_additive,ETL_Passivator,HTL_Passivator,Additive,Use_Cl,Cs,MA,FA,Rb,Pb,Sn,I,Br,Bandgap,PCEbest
133,87,0,35,20,14,138,25,0,9,80,0,0.17,0.0,0.83,0.0,1.0,0.0,0.77,0.23,1.66715,18.24
92,105,0,23,30,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.2
53,13,0,23,32,14,113,0,0,0,1,0,0.05,0.5,0.45,0.0,0.5,0.5,1.0,0.0,1.22714,17.29
53,8,0,35,32,64,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.3
78,13,0,35,5,14,82,0,0,0,1,0,0.24,0.0,0.76,0.0,1.0,0.0,0.94,0.06,1.563611429,13.5
78,105,0,35,25,14,179,34,0,0,1,0,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,20.27
133,87,0,23,30,2,237,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.5
78,105,0,35,4,14,179,25,0,0,1,1,0.15,0.0,0.85,0.0,1.0,0.0,0.95,0.016666667,1.544333333,21.5
53,105,1,38,30,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.6
54,8,0,23,5,14,200,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.7
133,53,0,23,5,14,179,25,0,0,1,0,0.05,0.07,0.83,0.05,1.0,0.0,0.856666667,0.133333333,1.580414503,18.8
133,87,1,29,30,2,107,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.3
53,105,0,23,5,14,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.1
78,105,0,35,5,14,179,25,0,0,0,1,0.03,0.04,0.93,0.0,1.0,0.0,0.96,0.04,1.526,23.099999999999998
133,87,0,35,5,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.5
53,8,0,23,30,85,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.8,0.2,1.740169286,13.1
133,87,1,33,30,2,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.440000000000001
133,87,0,35,5,14,179,0,0,74,1,0,0.05,0.0475,0.9025,0.0,1.0,0.0,0.95,0.05,1.518863333,20.5
78,105,0,23,25,14,237,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.366666667,0.633333333,1.890566667,12.19
133,87,0,23,32,63,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.5
133,87,0,23,30,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.4000000000000004
133,87,1,29,30,2,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.275418182,6.6
92,105,0,23,30,63,237,0,0,0,31,0,1.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,1.907448485,7.93
92,40,0,23,20,14,5,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.4
92,76,0,23,5,2,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.8
119,105,0,35,5,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.0
54,105,0,23,5,14,83,55,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.6
78,105,0,23,25,14,179,25,11,0,1,1,0.15,0.0,0.85,0.0,1.0,0.0,1.0,0.0,1.54605,21.36
6,13,0,35,5,14,83,0,0,37,1,0,0.05,0.15,0.8,0.0,1.0,0.0,0.85,0.15,1.609795213,19.2
6,40,0,35,5,14,85,0,0,0,1,0,0.0,0.6,0.4,0.0,1.0,0.0,1.0,0.0,1.584896475,6.35
92,105,0,23,30,34,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.7
6,13,0,35,25,14,41,0,0,51,1,0,0.2,0.0,0.8,0.0,0.5,0.5,1.0,0.0,1.233833333,22.6
138,61,0,35,30,75,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.0
92,49,0,23,5,63,133,0,0,0,75,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,16.14
54,8,0,23,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.05
133,87,0,23,30,75,92,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.575
54,105,0,35,30,13,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.4
53,4,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.066666666666668
92,105,0,23,30,2,92,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.5
53,8,0,1,30,63,142,0,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,19.5
